owner_step	source_step	handoff_status	owner_step_tsv_has_file_id	owner_step_md_mentions_file_id	file_id	status	path	file_kind	route_classes	features	group	disposition	evidence	notes	minimalism_gate
M08	M04	covered-by-owner-step-tsv	yes	yes	001037	A	target/linux/mediatek/patches-6.6/999-2720-net-ethernet-mtk_eth_soc-refactor-PSE-PPE-port-link-.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	external-handoff-not-reacknowledged	no	no	001039	A	target/linux/mediatek/patches-6.6/999-2722-net-ethernet-mtk_eth_soc-add-HQoS-configuration-restore.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	external-handoff-not-reacknowledged	no	no	001041	A	target/linux/mediatek/patches-6.6/999-2724-net-ethernet-mtk_eth_soc-add-mtk_validate_sram_range.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	external-handoff-not-reacknowledged	no	no	001042	A	target/linux/mediatek/patches-6.6/999-2725-net-ethernet-mtk_eth_soc-change-default-rx-buffer-length.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	external-handoff-not-reacknowledged	no	no	001043	A	target/linux/mediatek/patches-6.6/999-2726-net-ethernet-mtk_eth_soc-add-9k-jumbo-frame-support.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	external-handoff-not-reacknowledged	no	no	001044	A	target/linux/mediatek/patches-6.6/999-2727-net-ethernet-mtk_eth_soc-add-non-DSA-devices-handling.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	external-handoff-not-reacknowledged	no	no	001045	A	target/linux/mediatek/patches-6.6/999-2728-net-ethernet-mtk_eth_soc-add-2500Mbps-maximum-rate-limit.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	external-handoff-not-reacknowledged	no	no	001047	A	target/linux/mediatek/patches-6.6/999-2730-net-ethernet-mtk_eth_soc-record-PPPQ-status-in-the-mtk_qdma_shaper.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	covered-by-owner-step-tsv	yes	yes	001060	A	target/linux/mediatek/patches-6.6/999-2745-mtkhnat-add-mtkhnat-driver-support.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	covered-by-owner-step-tsv	yes	yes	001062	A	target/linux/mediatek/patches-6.6/999-2746-mtkhnat-add-support-ppe-flow-check-interrupt.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	covered-by-owner-step-tsv	yes	yes	001063	A	target/linux/mediatek/patches-6.6/999-2747-crypto-eth-inline.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	covered-by-owner-step-tsv	yes	yes	001088	A	target/linux/mediatek/patches-6.6/999-3001-net-ethernet-mtk_ppe-change-to-internal-ppe-debugfs.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	external-handoff-not-reacknowledged	no	no	001089	A	target/linux/mediatek/patches-6.6/999-3002-net-ethernet-mtk_ppe-keep-sp-in-the-info1.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	covered-by-owner-step-tsv	yes	yes	001090	A	target/linux/mediatek/patches-6.6/999-3003-net-ethernet-mtk_ppe-change-to-internal-QoS-mode.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	covered-by-owner-step-tsv	yes	yes	001091	A	target/linux/mediatek/patches-6.6/999-3004-netfilter-add-DSCP-learning-flow-to-xt_FLOWOFFLOAD.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	external-handoff-not-reacknowledged	no	no	001094	A	target/linux/mediatek/patches-6.6/999-3007-net-ethernet-mtk_ppe-add-roaming-handler.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	external-handoff-not-reacknowledged	no	no	001095	A	target/linux/mediatek/patches-6.6/999-3008-net-ethernet-mtk_ppe-enable-CS0_PIPE-and-SRH_CACHE_F.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	external-handoff-not-reacknowledged	no	no	001096	A	target/linux/mediatek/patches-6.6/999-3009-net-ethernet-mtk_ppe-fix-typo-for-enabling-MIB-cache.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	external-handoff-not-reacknowledged	no	no	001097	A	target/linux/mediatek/patches-6.6/999-3010-net-ethernet-mtk_ppe-dispatch-short-packets-a-high-p.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	external-handoff-not-reacknowledged	no	no	001098	A	target/linux/mediatek/patches-6.6/999-3011-net-ethernet-mtk_ppe-change-TCP-UDP-aging-out-time.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	covered-by-owner-step-tsv	yes	yes	001099	A	target/linux/mediatek/patches-6.6/999-3012-net-ethernet-mtk_ppe-delete-ib2-mcast-bit-from-ppe-e.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	covered-by-owner-step-tsv	yes	yes	001100	A	target/linux/mediatek/patches-6.6/999-3013-net-ethernet-mtk_ppe-add-PPE-cache-preserved-line-lo.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	external-handoff-not-reacknowledged	no	no	001106	A	target/linux/mediatek/patches-6.6/999-3019-net-ethernet-mtk_ppe-add-adaptive-PPPQ-mode.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	covered-by-owner-step-tsv	yes	yes	001107	A	target/linux/mediatek/patches-6.6/999-3020-mtk-wed-add-dma-mask-limitation-and-GFP_DMA32-for-bo.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	covered-by-owner-step-tsv	yes	yes	001108	A	target/linux/mediatek/patches-6.6/999-3021-fix-SER-case-call-trace-due-to-double-free-hwrro-buf.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	covered-by-owner-step-tsv	yes	yes	001109	A	target/linux/mediatek/patches-6.6/999-3022-refactor-mtk_wed_assgin-not-base-on-pci-domain.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	covered-by-owner-step-tsv	yes	yes	001110	A	target/linux/mediatek/patches-6.6/999-3023-fix-wdma-rx-hang-on-wed1-after-SER.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	covered-by-owner-step-tsv	yes	yes	001111	A	target/linux/mediatek/patches-6.6/999-3024-Fix-reinsert-wifi-module-cause-memory-leak-issue.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	covered-by-owner-step-tsv	yes	yes	001112	A	target/linux/mediatek/patches-6.6/999-3025-Fix-Eagle-mlo-tx-T.P-too-low-issue.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	covered-by-owner-step-tsv	yes	yes	001113	A	target/linux/mediatek/patches-6.6/999-3026-mtk-wed-add-mt7992-hw-path-support.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
